geneId	cluster	row_order	cluster_display_rank	geneName	gene_id	type	specific_type
ENSG00000174951.11	1	3335	6	FUT1	ENSG00000174951	protein_coding	protein_coding
ENSG00000056291.17	1	3336	6	NPFFR2	ENSG00000056291	protein_coding	protein_coding
ENSG00000231698.2	1	3337	6	AP002856.2	ENSG00000231698	lncRNA	lincRNA
ENSG00000232301.2	1	3338	6	LNCPRESS1	ENSG00000232301	lncRNA	lincRNA
ENSG00000162444.11	1	3339	6	RBP7	ENSG00000162444	protein_coding	protein_coding
ENSG00000105122.12	1	3340	6	RASAL3	ENSG00000105122	protein_coding	protein_coding
ENSG00000148677.6	1	3341	6	ANKRD1	ENSG00000148677	protein_coding	protein_coding
ENSG00000280511.1	1	3342	6	AL591030.1	ENSG00000280511	lncRNA	lincRNA
ENSG00000111704.10	1	3343	6	NANOG	ENSG00000111704	protein_coding	protein_coding
ENSG00000226673.2	1	3344	6	LINC01108	ENSG00000226673	lncRNA	lincRNA
ENSG00000187678.9	1	3345	6	SPRY4	ENSG00000187678	protein_coding	protein_coding
ENSG00000102096.9	1	3346	6	PIM2	ENSG00000102096	protein_coding	protein_coding
ENSG00000003509.15	1	3347	6	NDUFAF7	ENSG00000003509	protein_coding	protein_coding
ENSG00000265992.1	1	3348	6	ESRG	ENSG00000265992	lncRNA	sense_intronic
ENSG00000128567.16	1	3349	6	PODXL	ENSG00000128567	protein_coding	protein_coding
ENSG00000256232.1	1	3350	6	LINC02387	ENSG00000256232	lncRNA	lincRNA
ENSG00000254703.2	1	3351	6	SENCR	ENSG00000254703	lncRNA	antisense
ENSG00000260834.1	1	3352	6	AC009055.2	ENSG00000260834	lncRNA	lincRNA
ENSG00000241369.5	1	3353	6	LINC01192	ENSG00000241369	lncRNA	lincRNA
ENSG00000163492.15	1	3354	6	CCDC141	ENSG00000163492	protein_coding	protein_coding
ENSG00000167634.12	1	3355	6	NLRP7	ENSG00000167634	protein_coding	protein_coding
ENSG00000253348.1	1	3356	6	AC008514.1	ENSG00000253348	lncRNA	antisense
ENSG00000241743.3	1	3357	6	XACT	ENSG00000241743	lncRNA	lincRNA
ENSG00000120949.14	1	3358	6	TNFRSF8	ENSG00000120949	protein_coding	protein_coding
ENSG00000142405.21	1	3359	6	NLRP12	ENSG00000142405	protein_coding	protein_coding
ENSG00000171759.9	1	3360	6	PAH	ENSG00000171759	protein_coding	protein_coding
ENSG00000163421.8	1	3361	6	PROK2	ENSG00000163421	protein_coding	protein_coding
ENSG00000133317.14	1	3362	6	LGALS12	ENSG00000133317	protein_coding	protein_coding
ENSG00000117322.17	1	3363	6	CR2	ENSG00000117322	protein_coding	protein_coding
ENSG00000251027.1	1	3364	6	LINC01950	ENSG00000251027	lncRNA	lincRNA
ENSG00000088002.11	1	3365	6	SULT2B1	ENSG00000088002	protein_coding	protein_coding
ENSG00000167476.10	1	3366	6	JSRP1	ENSG00000167476	protein_coding	protein_coding
ENSG00000168509.19	1	3367	6	HJV	ENSG00000168509	protein_coding	protein_coding
ENSG00000142185.16	1	3368	6	TRPM2	ENSG00000142185	protein_coding	protein_coding
ENSG00000248215.5	1	3369	6	LINC02505	ENSG00000248215	lncRNA	lincRNA
ENSG00000155886.11	1	3370	6	SLC24A2	ENSG00000155886	protein_coding	protein_coding
ENSG00000236714.1	1	3371	6	LINC01844	ENSG00000236714	lncRNA	lincRNA
ENSG00000142182.8	1	3372	6	DNMT3L	ENSG00000142182	protein_coding	protein_coding
ENSG00000198554.11	1	3373	6	WDHD1	ENSG00000198554	protein_coding	protein_coding
ENSG00000184307.14	1	3374	6	ZDHHC23	ENSG00000184307	protein_coding	protein_coding
ENSG00000228598.1	1	3375	6	MACC1-AS1	ENSG00000228598	lncRNA	antisense
ENSG00000170684.8	1	3376	6	ZNF296	ENSG00000170684	protein_coding	protein_coding
ENSG00000138685.15	1	3377	6	FGF2	ENSG00000138685	protein_coding	protein_coding
ENSG00000183807.7	1	3378	6	FAM162B	ENSG00000183807	protein_coding	protein_coding
ENSG00000283403.1	1	3379	6	AC005394.2	ENSG00000283403	lncRNA	processed_transcript
ENSG00000172318.5	1	3380	6	B3GALT1	ENSG00000172318	protein_coding	protein_coding
ENSG00000175077.5	1	3381	6	RTP1	ENSG00000175077	protein_coding	protein_coding
ENSG00000242715.7	1	3382	6	CCDC169	ENSG00000242715	protein_coding	protein_coding
ENSG00000188152.12	1	3383	6	NUTM2G	ENSG00000188152	protein_coding	protein_coding
ENSG00000103044.10	1	3384	6	HAS3	ENSG00000103044	protein_coding	protein_coding
ENSG00000123119.11	1	3385	6	NECAB1	ENSG00000123119	protein_coding	protein_coding
ENSG00000197905.8	1	3386	6	TEAD4	ENSG00000197905	protein_coding	protein_coding
ENSG00000172889.15	1	3387	6	EGFL7	ENSG00000172889	protein_coding	protein_coding
ENSG00000169744.12	1	3388	6	LDB2	ENSG00000169744	protein_coding	protein_coding
ENSG00000226887.7	1	3389	6	ERVMER34-1	ENSG00000226887	protein_coding	protein_coding
ENSG00000158764.6	1	3390	6	ITLN2	ENSG00000158764	protein_coding	protein_coding
ENSG00000253652.1	1	3391	6	AC136628.4	ENSG00000253652	lncRNA	lincRNA
ENSG00000101842.13	1	3392	6	VSIG1	ENSG00000101842	protein_coding	protein_coding
ENSG00000116761.11	1	3393	6	CTH	ENSG00000116761	protein_coding	protein_coding
ENSG00000080709.15	1	3394	6	KCNN2	ENSG00000080709	protein_coding	protein_coding
ENSG00000188848.15	1	3395	6	BEND4	ENSG00000188848	protein_coding	protein_coding
ENSG00000132182.11	1	3396	6	NUP210	ENSG00000132182	protein_coding	protein_coding
ENSG00000165349.11	1	3397	6	SLC7A3	ENSG00000165349	protein_coding	protein_coding
ENSG00000197594.12	1	3398	6	ENPP1	ENSG00000197594	protein_coding	protein_coding
ENSG00000154429.10	1	3399	6	CCSAP	ENSG00000154429	protein_coding	protein_coding
ENSG00000204252.13	1	3400	6	HLA-DOA	ENSG00000204252	protein_coding	protein_coding
ENSG00000065675.14	1	3401	6	PRKCQ	ENSG00000065675	protein_coding	protein_coding
ENSG00000121898.12	1	3402	6	CPXM2	ENSG00000121898	protein_coding	protein_coding
ENSG00000100721.10	1	3403	6	TCL1A	ENSG00000100721	protein_coding	protein_coding
ENSG00000153898.12	1	3404	6	MCOLN2	ENSG00000153898	protein_coding	protein_coding
ENSG00000185905.3	1	3405	6	C16orf54	ENSG00000185905	protein_coding	protein_coding
ENSG00000130950.13	1	3406	6	NUTM2F	ENSG00000130950	protein_coding	protein_coding
ENSG00000128965.12	1	3407	6	CHAC1	ENSG00000128965	protein_coding	protein_coding
ENSG00000115816.14	1	3408	6	CEBPZ	ENSG00000115816	protein_coding	protein_coding
ENSG00000183765.21	1	3409	6	CHEK2	ENSG00000183765	protein_coding	protein_coding
ENSG00000136110.12	1	3410	6	CNMD	ENSG00000136110	protein_coding	protein_coding
ENSG00000212993.5	1	3411	6	POU5F1B	ENSG00000212993	protein_coding	protein_coding
ENSG00000090861.15	1	3412	6	AARS	ENSG00000090861	protein_coding	protein_coding
ENSG00000205502.3	1	3413	6	C2CD4B	ENSG00000205502	protein_coding	protein_coding
ENSG00000140534.13	1	3414	6	TICRR	ENSG00000140534	protein_coding	protein_coding
ENSG00000145642.11	1	3415	6	SHISAL2B	ENSG00000145642	protein_coding	protein_coding
ENSG00000203995.9	1	3416	6	ZYG11A	ENSG00000203995	protein_coding	protein_coding
ENSG00000119715.15	1	3417	6	ESRRB	ENSG00000119715	protein_coding	protein_coding
ENSG00000164128.6	1	3418	6	NPY1R	ENSG00000164128	protein_coding	protein_coding
ENSG00000106631.8	1	3419	6	MYL7	ENSG00000106631	protein_coding	protein_coding
ENSG00000187840.4	1	3420	6	EIF4EBP1	ENSG00000187840	protein_coding	protein_coding
ENSG00000154645.13	1	3421	6	CHODL	ENSG00000154645	protein_coding	protein_coding
ENSG00000184809.12	1	3422	6	B3GALT5-AS1	ENSG00000184809	lncRNA	antisense
ENSG00000124875.9	1	3423	6	CXCL6	ENSG00000124875	protein_coding	protein_coding
ENSG00000085999.11	1	3424	6	RAD54L	ENSG00000085999	protein_coding	protein_coding
ENSG00000127423.10	1	3425	6	AUNIP	ENSG00000127423	protein_coding	protein_coding
ENSG00000112297.14	1	3426	6	CRYBG1	ENSG00000112297	protein_coding	protein_coding
ENSG00000171517.5	1	3427	6	LPAR3	ENSG00000171517	protein_coding	protein_coding
ENSG00000144852.17	1	3428	6	NR1I2	ENSG00000144852	protein_coding	protein_coding
ENSG00000075388.3	1	3429	6	FGF4	ENSG00000075388	protein_coding	protein_coding
ENSG00000100078.3	1	3430	6	PLA2G3	ENSG00000100078	protein_coding	protein_coding
ENSG00000254934.5	1	3431	6	LINC00678	ENSG00000254934	lncRNA	lincRNA
ENSG00000088305.18	1	3432	6	DNMT3B	ENSG00000088305	protein_coding	protein_coding
ENSG00000254339.5	1	3433	6	AC064802.1	ENSG00000254339	lncRNA	lincRNA
ENSG00000166816.14	1	3434	6	LDHD	ENSG00000166816	protein_coding	protein_coding
ENSG00000250366.2	1	3435	6	TUNAR	ENSG00000250366	protein_coding	protein_coding
ENSG00000183778.17	1	3436	6	B3GALT5	ENSG00000183778	protein_coding	protein_coding
ENSG00000077684.15	1	3437	6	JADE1	ENSG00000077684	protein_coding	protein_coding
ENSG00000138622.3	1	3438	6	HCN4	ENSG00000138622	protein_coding	protein_coding
ENSG00000133980.4	1	3439	6	VRTN	ENSG00000133980	protein_coding	protein_coding
ENSG00000162063.12	1	3440	6	CCNF	ENSG00000162063	protein_coding	protein_coding
ENSG00000230798.5	1	3441	6	FOXD3-AS1	ENSG00000230798	lncRNA	antisense
ENSG00000075673.11	1	3442	6	ATP12A	ENSG00000075673	protein_coding	protein_coding
ENSG00000147601.13	1	3443	6	TERF1	ENSG00000147601	protein_coding	protein_coding
ENSG00000139998.15	1	3444	6	RAB15	ENSG00000139998	protein_coding	protein_coding
ENSG00000138032.20	1	3445	6	PPM1B	ENSG00000138032	protein_coding	protein_coding
ENSG00000149269.9	1	3446	6	PAK1	ENSG00000149269	protein_coding	protein_coding
ENSG00000272398.5	1	3447	6	CD24	ENSG00000272398	protein_coding	protein_coding
ENSG00000008083.13	1	3448	6	JARID2	ENSG00000008083	protein_coding	protein_coding
ENSG00000124532.14	1	3449	6	MRS2	ENSG00000124532	protein_coding	protein_coding
ENSG00000169174.10	1	3450	6	PCSK9	ENSG00000169174	protein_coding	protein_coding
ENSG00000087128.9	1	3451	6	TMPRSS11E	ENSG00000087128	protein_coding	protein_coding
ENSG00000184344.3	1	3452	6	GDF3	ENSG00000184344	protein_coding	protein_coding
ENSG00000187140.5	1	3453	6	FOXD3	ENSG00000187140	protein_coding	protein_coding
ENSG00000144645.13	1	3454	6	OSBPL10	ENSG00000144645	protein_coding	protein_coding
ENSG00000111671.9	1	3455	6	SPSB2	ENSG00000111671	protein_coding	protein_coding
ENSG00000197961.11	1	3456	6	ZNF121	ENSG00000197961	protein_coding	protein_coding
ENSG00000134207.16	1	3457	6	SYT6	ENSG00000134207	protein_coding	protein_coding
ENSG00000196550.10	1	3458	6	FAM72A	ENSG00000196550	protein_coding	protein_coding
ENSG00000280707.2	1	3459	6	HPAT5	ENSG00000280707	lncRNA	lincRNA
ENSG00000176387.6	1	3460	6	HSD11B2	ENSG00000176387	protein_coding	protein_coding
ENSG00000139514.12	1	3461	6	SLC7A1	ENSG00000139514	protein_coding	protein_coding
ENSG00000177108.5	1	3462	6	ZDHHC22	ENSG00000177108	protein_coding	protein_coding
ENSG00000153044.9	1	3463	6	CENPH	ENSG00000153044	protein_coding	protein_coding
ENSG00000160117.14	1	3464	6	ANKLE1	ENSG00000160117	protein_coding	protein_coding
ENSG00000086475.14	1	3465	6	SEPHS1	ENSG00000086475	protein_coding	protein_coding
ENSG00000105993.14	1	3466	6	DNAJB6	ENSG00000105993	protein_coding	protein_coding
ENSG00000111752.10	1	3467	6	PHC1	ENSG00000111752	protein_coding	protein_coding
ENSG00000179051.13	1	3468	6	RCC2	ENSG00000179051	protein_coding	protein_coding
ENSG00000160200.17	1	3469	6	CBS	ENSG00000160200	protein_coding	protein_coding
ENSG00000175643.9	1	3470	6	RMI2	ENSG00000175643	protein_coding	protein_coding
ENSG00000237289.9	1	3471	6	CKMT1B	ENSG00000237289	protein_coding	protein_coding
ENSG00000223572.9	1	3472	6	CKMT1A	ENSG00000223572	protein_coding	protein_coding
ENSG00000187398.11	1	3473	6	LUZP2	ENSG00000187398	protein_coding	protein_coding
ENSG00000174600.13	1	3474	6	CMKLR1	ENSG00000174600	protein_coding	protein_coding
ENSG00000196172.9	1	3475	6	ZNF681	ENSG00000196172	protein_coding	protein_coding
ENSG00000183117.18	1	3476	6	CSMD1	ENSG00000183117	protein_coding	protein_coding
ENSG00000139146.13	1	3477	6	SINHCAF	ENSG00000139146	protein_coding	protein_coding
ENSG00000183688.4	1	3478	6	RFLNB	ENSG00000183688	protein_coding	protein_coding
ENSG00000136982.5	1	3479	6	DSCC1	ENSG00000136982	protein_coding	protein_coding
ENSG00000256463.8	1	3480	6	SALL3	ENSG00000256463	protein_coding	protein_coding
ENSG00000150510.16	1	3481	6	FAM124A	ENSG00000150510	protein_coding	protein_coding
ENSG00000112118.18	1	3482	6	MCM3	ENSG00000112118	protein_coding	protein_coding
ENSG00000178538.9	1	3483	6	CA8	ENSG00000178538	protein_coding	protein_coding
ENSG00000164129.11	1	3484	6	NPY5R	ENSG00000164129	protein_coding	protein_coding
ENSG00000112312.9	1	3485	6	GMNN	ENSG00000112312	protein_coding	protein_coding
ENSG00000164007.10	1	3486	6	CLDN19	ENSG00000164007	protein_coding	protein_coding
ENSG00000172554.11	1	3487	6	SNTG2	ENSG00000172554	protein_coding	protein_coding
ENSG00000274276.4	1	3488	6	CBSL	ENSG00000274276	protein_coding	protein_coding
ENSG00000185432.11	1	3489	6	METTL7A	ENSG00000185432	protein_coding	protein_coding
ENSG00000143013.12	1	3490	6	LMO4	ENSG00000143013	protein_coding	protein_coding
ENSG00000076716.8	1	3491	6	GPC4	ENSG00000076716	protein_coding	protein_coding
ENSG00000065911.11	1	3492	6	MTHFD2	ENSG00000065911	protein_coding	protein_coding
ENSG00000100297.15	1	3493	6	MCM5	ENSG00000100297	protein_coding	protein_coding
ENSG00000167513.8	1	3494	6	CDT1	ENSG00000167513	protein_coding	protein_coding
ENSG00000119969.14	1	3495	6	HELLS	ENSG00000119969	protein_coding	protein_coding
ENSG00000102290.22	1	3496	6	PCDH11X	ENSG00000102290	protein_coding	protein_coding
ENSG00000105173.13	1	3497	6	CCNE1	ENSG00000105173	protein_coding	protein_coding
ENSG00000173258.12	1	3498	6	ZNF483	ENSG00000173258	protein_coding	protein_coding
ENSG00000158246.7	1	3499	6	TENT5B	ENSG00000158246	protein_coding	protein_coding
ENSG00000092621.12	1	3500	6	PHGDH	ENSG00000092621	protein_coding	protein_coding
ENSG00000130164.13	1	3501	6	LDLR	ENSG00000130164	protein_coding	protein_coding
ENSG00000131725.13	1	3502	6	WDR44	ENSG00000131725	protein_coding	protein_coding
ENSG00000006047.12	1	3503	6	YBX2	ENSG00000006047	protein_coding	protein_coding
ENSG00000124749.16	1	3504	6	COL21A1	ENSG00000124749	protein_coding	protein_coding
ENSG00000066382.16	1	3505	6	MPPED2	ENSG00000066382	protein_coding	protein_coding
ENSG00000100479.12	1	3506	6	POLE2	ENSG00000100479	protein_coding	protein_coding
ENSG00000184731.5	1	3507	6	FAM110C	ENSG00000184731	protein_coding	protein_coding
ENSG00000104738.17	1	3508	6	MCM4	ENSG00000104738	protein_coding	protein_coding
ENSG00000145808.9	1	3509	6	ADAMTS19	ENSG00000145808	protein_coding	protein_coding
ENSG00000149927.17	1	3510	6	DOC2A	ENSG00000149927	protein_coding	protein_coding
ENSG00000064763.10	1	3511	6	FAR2	ENSG00000064763	protein_coding	protein_coding
ENSG00000151364.16	1	3512	6	KCTD14	ENSG00000151364	protein_coding	protein_coding
ENSG00000160957.12	1	3513	6	RECQL4	ENSG00000160957	protein_coding	protein_coding
ENSG00000181856.14	1	3514	6	SLC2A4	ENSG00000181856	protein_coding	protein_coding
ENSG00000031081.10	1	3515	6	ARHGAP31	ENSG00000031081	protein_coding	protein_coding
ENSG00000243232.4	1	3516	6	PCDHAC2	ENSG00000243232	protein_coding	protein_coding
ENSG00000105810.9	1	3517	6	CDK6	ENSG00000105810	protein_coding	protein_coding
ENSG00000166387.12	1	3518	6	PPFIBP2	ENSG00000166387	protein_coding	protein_coding
ENSG00000123104.11	1	3519	6	ITPR2	ENSG00000123104	protein_coding	protein_coding
ENSG00000139618.14	1	3520	6	BRCA2	ENSG00000139618	protein_coding	protein_coding
ENSG00000135750.14	1	3521	6	KCNK1	ENSG00000135750	protein_coding	protein_coding
ENSG00000184635.15	1	3522	6	ZNF93	ENSG00000184635	protein_coding	protein_coding
ENSG00000120992.17	1	3523	6	LYPLA1	ENSG00000120992	protein_coding	protein_coding
ENSG00000234692.1	1	3524	6	AL355601.1	ENSG00000234692	lncRNA	lincRNA
ENSG00000179059.9	1	3525	6	ZFP42	ENSG00000179059	protein_coding	protein_coding
ENSG00000280623.1	1	3526	6	PCAT14	ENSG00000280623	lncRNA	lincRNA
ENSG00000165025.14	1	3527	6	SYK	ENSG00000165025	protein_coding	protein_coding
ENSG00000146038.11	1	3528	6	DCDC2	ENSG00000146038	protein_coding	protein_coding
ENSG00000171320.14	1	3529	6	ESCO2	ENSG00000171320	protein_coding	protein_coding
ENSG00000180739.13	1	3530	6	S1PR5	ENSG00000180739	protein_coding	protein_coding
ENSG00000112394.16	1	3531	6	SLC16A10	ENSG00000112394	protein_coding	protein_coding
ENSG00000256288.1	1	3532	6	AC022075.2	ENSG00000256288	lncRNA	lincRNA
ENSG00000173930.8	1	3533	6	SLCO4C1	ENSG00000173930	protein_coding	protein_coding
ENSG00000136143.15	1	3534	6	SUCLA2	ENSG00000136143	protein_coding	protein_coding
ENSG00000136159.3	1	3535	6	NUDT15	ENSG00000136159	protein_coding	protein_coding
ENSG00000166073.10	1	3536	6	GPR176	ENSG00000166073	protein_coding	protein_coding
ENSG00000165863.16	1	3537	6	C10orf82	ENSG00000165863	protein_coding	protein_coding
ENSG00000113407.13	1	3538	6	TARS	ENSG00000113407	protein_coding	protein_coding
ENSG00000120162.9	1	3539	6	MOB3B	ENSG00000120162	protein_coding	protein_coding
ENSG00000102755.11	1	3540	6	FLT1	ENSG00000102755	protein_coding	protein_coding
ENSG00000125850.10	1	3541	6	OVOL2	ENSG00000125850	protein_coding	protein_coding
ENSG00000180694.13	1	3542	6	TMEM64	ENSG00000180694	protein_coding	protein_coding
ENSG00000241186.9	1	3543	6	TDGF1	ENSG00000241186	protein_coding	protein_coding
ENSG00000087510.6	1	3544	6	TFAP2C	ENSG00000087510	protein_coding	protein_coding
ENSG00000250899.3	1	3545	6	AC125807.2	ENSG00000250899	lncRNA	lincRNA
ENSG00000143494.15	1	3546	6	VASH2	ENSG00000143494	protein_coding	protein_coding
ENSG00000107798.17	1	3547	6	LIPA	ENSG00000107798	protein_coding	protein_coding
ENSG00000162769.12	1	3548	6	FLVCR1	ENSG00000162769	protein_coding	protein_coding
ENSG00000162344.3	1	3549	6	FGF19	ENSG00000162344	protein_coding	protein_coding
ENSG00000122591.11	1	3550	6	FAM126A	ENSG00000122591	protein_coding	protein_coding
ENSG00000130768.14	1	3551	6	SMPDL3B	ENSG00000130768	protein_coding	protein_coding
ENSG00000006468.13	1	3552	6	ETV1	ENSG00000006468	protein_coding	protein_coding
ENSG00000147676.13	1	3553	6	MAL2	ENSG00000147676	protein_coding	protein_coding
ENSG00000163694.14	1	3554	6	RBM47	ENSG00000163694	protein_coding	protein_coding
ENSG00000149591.16	1	3555	6	TAGLN	ENSG00000149591	protein_coding	protein_coding
ENSG00000204711.8	1	3556	6	C9orf135	ENSG00000204711	protein_coding	protein_coding
ENSG00000175832.12	1	3557	6	ETV4	ENSG00000175832	protein_coding	protein_coding
ENSG00000156574.9	1	3558	6	NODAL	ENSG00000156574	protein_coding	protein_coding
ENSG00000048028.11	1	3559	6	USP28	ENSG00000048028	protein_coding	protein_coding
ENSG00000100504.16	1	3560	6	PYGL	ENSG00000100504	protein_coding	protein_coding
ENSG00000159212.12	1	3561	6	CLIC6	ENSG00000159212	protein_coding	protein_coding
ENSG00000174607.10	1	3562	6	UGT8	ENSG00000174607	protein_coding	protein_coding
ENSG00000188883.4	1	3563	6	KLRG2	ENSG00000188883	protein_coding	protein_coding
ENSG00000158825.5	1	3564	6	CDA	ENSG00000158825	protein_coding	protein_coding
ENSG00000246792.2	1	3565	6	AC106038.1	ENSG00000246792	lncRNA	antisense
ENSG00000101470.9	1	3566	6	TNNC2	ENSG00000101470	protein_coding	protein_coding
ENSG00000144677.14	1	3567	6	CTDSPL	ENSG00000144677	protein_coding	protein_coding
ENSG00000141968.7	1	3568	6	VAV1	ENSG00000141968	protein_coding	protein_coding
ENSG00000187735.13	1	3569	6	TCEA1	ENSG00000187735	protein_coding	protein_coding
ENSG00000163739.4	1	3570	6	CXCL1	ENSG00000163739	protein_coding	protein_coding
ENSG00000094755.16	1	3571	6	GABRP	ENSG00000094755	protein_coding	protein_coding
ENSG00000131264.3	1	3572	6	CDX4	ENSG00000131264	protein_coding	protein_coding
ENSG00000186297.11	1	3573	6	GABRA5	ENSG00000186297	protein_coding	protein_coding
ENSG00000157399.14	1	3574	6	ARSE	ENSG00000157399	protein_coding	protein_coding
ENSG00000229544.8	1	3575	6	NKX1-2	ENSG00000229544	protein_coding	protein_coding
ENSG00000188647.12	1	3576	6	PTAR1	ENSG00000188647	protein_coding	protein_coding
ENSG00000234787.7	1	3577	6	LINC00458	ENSG00000234787	lncRNA	lincRNA
ENSG00000179546.4	1	3578	6	HTR1D	ENSG00000179546	protein_coding	protein_coding
ENSG00000196821.9	1	3579	6	C6orf106	ENSG00000196821	protein_coding	protein_coding
ENSG00000164120.13	1	3580	6	HPGD	ENSG00000164120	protein_coding	protein_coding
ENSG00000135919.12	1	3581	6	SERPINE2	ENSG00000135919	protein_coding	protein_coding
ENSG00000240563.1	1	3582	6	L1TD1	ENSG00000240563	protein_coding	protein_coding
ENSG00000151012.13	1	3583	6	SLC7A11	ENSG00000151012	protein_coding	protein_coding
ENSG00000251533.2	1	3584	6	LINC00605	ENSG00000251533	lncRNA	lincRNA
ENSG00000185156.5	1	3585	6	MFSD6L	ENSG00000185156	protein_coding	protein_coding
ENSG00000174567.7	1	3586	6	GOLT1A	ENSG00000174567	protein_coding	protein_coding
ENSG00000170832.12	1	3587	6	USP32	ENSG00000170832	protein_coding	protein_coding
ENSG00000280142.1	1	3588	6	AL357562.1	ENSG00000280142	lncRNA	TEC
ENSG00000146410.11	1	3589	6	MTFR2	ENSG00000146410	protein_coding	protein_coding
ENSG00000258649.1	1	3590	6	AL392023.1	ENSG00000258649	lncRNA	lincRNA
ENSG00000254297.1	1	3591	6	AC091820.1	ENSG00000254297	lncRNA	antisense
ENSG00000280058.1	1	3592	6	AL117378.2	ENSG00000280058	lncRNA	TEC
ENSG00000168875.2	1	3593	6	SOX14	ENSG00000168875	protein_coding	protein_coding
ENSG00000164651.16	1	3594	6	SP8	ENSG00000164651	protein_coding	protein_coding
ENSG00000140465.13	1	3595	6	CYP1A1	ENSG00000140465	protein_coding	protein_coding
ENSG00000242516.1	1	3596	6	LINC00960	ENSG00000242516	lncRNA	lincRNA
ENSG00000196748.9	1	3597	6	CLPSL2	ENSG00000196748	protein_coding	protein_coding
ENSG00000183844.16	1	3598	6	FAM3B	ENSG00000183844	protein_coding	protein_coding
ENSG00000145777.14	1	3599	6	TSLP	ENSG00000145777	protein_coding	protein_coding
ENSG00000099399.5	1	3600	6	MAGEB2	ENSG00000099399	protein_coding	protein_coding
ENSG00000235688.2	1	3601	6	AC116614.1	ENSG00000235688	lncRNA	antisense
ENSG00000128805.14	1	3602	6	ARHGAP22	ENSG00000128805	protein_coding	protein_coding
ENSG00000149564.11	1	3603	6	ESAM	ENSG00000149564	protein_coding	protein_coding
ENSG00000139629.15	1	3604	6	GALNT6	ENSG00000139629	protein_coding	protein_coding
ENSG00000167281.19	1	3605	6	RBFOX3	ENSG00000167281	protein_coding	protein_coding
ENSG00000271860.6	1	3606	6	AL589740.1	ENSG00000271860	lncRNA	lincRNA
ENSG00000228204.2	1	3607	6	AC004830.1	ENSG00000228204	lncRNA	antisense
ENSG00000102349.17	1	3608	6	KLF8	ENSG00000102349	protein_coding	protein_coding
ENSG00000277987.1	1	3609	6	LINC02351	ENSG00000277987	lncRNA	lincRNA
ENSG00000184937.13	1	3610	6	WT1	ENSG00000184937	protein_coding	protein_coding
ENSG00000224506.2	1	3611	6	LINC02523	ENSG00000224506	lncRNA	lincRNA
ENSG00000176884.14	1	3612	6	GRIN1	ENSG00000176884	protein_coding	protein_coding
ENSG00000101638.13	1	3613	6	ST8SIA5	ENSG00000101638	protein_coding	protein_coding
ENSG00000259048.1	1	3614	6	AL392023.2	ENSG00000259048	lncRNA	antisense
ENSG00000158486.13	1	3615	6	DNAH3	ENSG00000158486	protein_coding	protein_coding
ENSG00000129173.12	1	3616	6	E2F8	ENSG00000129173	protein_coding	protein_coding
ENSG00000186377.7	1	3617	6	CYP4X1	ENSG00000186377	protein_coding	protein_coding
ENSG00000183230.16	1	3618	6	CTNNA3	ENSG00000183230	protein_coding	protein_coding
ENSG00000144649.8	1	3619	6	FAM198A	ENSG00000144649	protein_coding	protein_coding
ENSG00000254587.1	1	3620	6	AP003066.1	ENSG00000254587	lncRNA	lincRNA
ENSG00000151224.12	1	3621	6	MAT1A	ENSG00000151224	protein_coding	protein_coding
ENSG00000250320.5	1	3622	6	AC113383.1	ENSG00000250320	lncRNA	antisense
ENSG00000124159.15	1	3623	6	MATN4	ENSG00000124159	protein_coding	protein_coding
ENSG00000226506.5	1	3624	6	AC007463.1	ENSG00000226506	lncRNA	lincRNA
ENSG00000228496.1	1	3625	6	AC106875.1	ENSG00000228496	lncRNA	sense_intronic
ENSG00000172403.10	1	3626	6	SYNPO2	ENSG00000172403	protein_coding	protein_coding
ENSG00000275234.1	1	3627	6	AC010503.4	ENSG00000275234	lncRNA	antisense
ENSG00000235152.1	1	3628	6	AL353052.1	ENSG00000235152	lncRNA	lincRNA
ENSG00000182645.5	1	3629	6	CCDC172	ENSG00000182645	protein_coding	protein_coding
ENSG00000282012.1	1	3630	6	AP000357.2	ENSG00000282012	lncRNA	lincRNA
ENSG00000151962.7	1	3631	6	RBM46	ENSG00000151962	protein_coding	protein_coding
ENSG00000234261.3	1	3632	6	AL138720.1	ENSG00000234261	lncRNA	lincRNA
ENSG00000227838.1	1	3633	6	AL121885.2	ENSG00000227838	lncRNA	lincRNA
ENSG00000258919.1	1	3634	6	AL049836.1	ENSG00000258919	lncRNA	lincRNA
ENSG00000259033.1	1	3635	6	AL356804.1	ENSG00000259033	lncRNA	lincRNA
ENSG00000249945.1	1	3636	6	AC131094.1	ENSG00000249945	lncRNA	lincRNA
ENSG00000204644.9	1	3637	6	ZFP57	ENSG00000204644	protein_coding	protein_coding
ENSG00000155629.14	1	3638	6	PIK3AP1	ENSG00000155629	protein_coding	protein_coding
ENSG00000189045.13	1	3639	6	ANKDD1B	ENSG00000189045	protein_coding	protein_coding
ENSG00000237923.1	1	3640	6	LINC02570	ENSG00000237923	lncRNA	lincRNA
ENSG00000163283.6	1	3641	6	ALPP	ENSG00000163283	protein_coding	protein_coding
ENSG00000130988.12	1	3642	6	RGN	ENSG00000130988	protein_coding	protein_coding
ENSG00000225542.1	1	3643	6	ZNF385D-AS1	ENSG00000225542	lncRNA	antisense
ENSG00000169900.7	1	3644	6	PYDC1	ENSG00000169900	protein_coding	protein_coding
